,,0
stats_physicalDamageDealt,teamId,0.02044109202858542
stats_inhibitorKills,stats_visionScore,0.020423430695537398
stats_neutralMinionsKilled,stats_timeCCingOthers,0.020323088583106587
stats_killingSprees,stats_perk0,0.020279557342658665
stats_perk0Var1,stats_trueDamageDealt,0.020259336876552556
stats_perk5Var3,stats_totalTimeCrowdControlDealt,0.020161668689177768
stats_item0,stats_perk3Var2,0.020068522966262856
stats_goldSpent,stats_perk3Var3,0.01999762373779762
stats_perk4Var3,stats_trueDamageTaken,0.0199232747960472
stats_magicalDamageTaken,stats_perk3Var2,0.01987000367277594
stats_item1,stats_playerScore9,0.01983960857625252
stats_item1,stats_pentaKills,0.019796716478057717
stats_item1,stats_playerScore7,0.019781528963253386
stats_item1,stats_playerScore5,0.01974378549298122
stats_playerScore7,stats_statPerk2,0.019554330440946715
championId,stats_perk1Var2,0.019545870670747006
stats_perk1Var2,stats_quadraKills,0.01950974791317349
stats_perk4Var2,stats_playerScore7,0.019417119656603338
stats_perk4Var2,stats_wardsKilled,0.019289261353392415
stats_item6,stats_largestKillingSpree,0.01928801950621808
stats_perk0,stats_totalUnitsHealed,0.019244319880733454
stats_playerScore8,stats_wardsKilled,0.019228513426769008
stats_inhibitorKills,stats_perk0Var2,0.019205901174819094
stats_perk4Var2,stats_trueDamageTaken,0.01904811634279103
stats_item6,stats_perk0Var1,0.019038234800462378
stats_killingSprees,stats_perk5Var3,0.01903067328526566
stats_largestMultiKill,stats_perk0,0.01900769349458769
stats_pentaKills,stats_totalHeal,0.01896053955572547
stats_goldEarned,stats_perk3Var3,0.01890302300576921
stats_item5,stats_playerScore6,0.018854309838436323
stats_perk5Var2,stats_statPerk1,0.018840552101807923
stats_playerScore6,stats_statPerk2,0.018773307888807853
stats_item0,stats_totalUnitsHealed,0.018739620266647505
stats_largestMultiKill,stats_perk4,0.018738808208439556
stats_kills,stats_perk1,0.018715818449047898
stats_tripleKills,stats_wardsKilled,0.018692160065470184
stats_perkSubStyle,stats_totalUnitsHealed,0.018691240210558926
stats_item5,stats_perk3,0.018688945005764516
stats_assists,stats_perkSubStyle,0.018672540903363826
spell2Id,stats_trueDamageDealtToChampions,0.018661563890679397
stats_playerScore5,stats_totalDamageTaken,0.01864579888414836
spell1Id,stats_perk2Var2,0.01853733212836119
spell2Id,stats_physicalDamageTaken,0.018533856537489603
stats_neutralMinionsKilledEnemyJungle,stats_pentaKills,0.018510967567308138
spell1Id,stats_killingSprees,0.018463039117776473
stats_item2,stats_perk5,0.018409481195337127
stats_item2,stats_playerScore9,0.018406625258426484
championId,stats_playerScore4,0.018404198454275898
stats_deaths,stats_playerScore9,0.01839039963902478
stats_assists,stats_perk4Var2,0.018379518337614528
stats_assists,stats_perk3Var3,0.018222890577219614
stats_perk4Var3,stats_totalDamageDealt,0.018172047658662274
stats_perk5Var1,stats_timeCCingOthers,0.018156483621205952
stats_item0,stats_trueDamageDealtToChampions,0.018124127606124436
stats_item2,stats_neutralMinionsKilledEnemyJungle,0.01810977965202485
stats_killingSprees,stats_playerScore8,0.018070500078909903
stats_item6,stats_totalTimeCrowdControlDealt,0.01804898067129445
spell1Id,stats_playerScore7,0.017887984127958015
stats_magicDamageDealtToChampions,stats_playerScore5,0.01784653584312497
stats_item4,stats_playerScore8,0.017820816137220488
stats_perk1Var3,stats_physicalDamageDealtToChampions,0.017710932683445275
stats_kills,stats_timeCCingOthers,0.01769660428207787
stats_magicDamageDealtToChampions,stats_turretKills,0.017628176699726758
stats_item3,stats_perk1Var3,0.01762470577489151
stats_largestCriticalStrike,teamId,0.01759076072715096
stats_playerScore8,stats_turretKills,0.01754730102807814
stats_goldEarned,stats_perk0,0.01750488559943125
stats_perk1Var2,stats_totalHeal,0.017331501627505776
stats_item3,stats_perkSubStyle,0.017306932433380225
stats_largestCriticalStrike,stats_perk4Var2,0.017302710097599303
stats_item3,stats_pentaKills,0.017297099945361803
stats_playerScore7,stats_quadraKills,0.017257227385885362
stats_pentaKills,stats_perk5Var1,0.017251713900035024
stats_perk0Var3,stats_playerScore5,0.017151807510232264
stats_perk0Var1,stats_perk4Var2,0.017147111957016292
stats_goldSpent,stats_perk0,0.017144077342419232
stats_largestKillingSpree,stats_perk5,0.01713392506740352
stats_perk0Var1,stats_perk4Var3,0.017123979589437913
stats_item5,stats_perk4Var3,0.01693476667627816
stats_assists,stats_damageDealtToTurrets,0.016912069792503197
stats_champLevel,stats_perk3Var2,0.01690359116347429
stats_kills,stats_playerScore8,0.016890420023967147
stats_damageDealtToTurrets,stats_perk1,0.016867271896135155
spell1Id,stats_visionWardsBoughtInGame,0.01680138864012362
stats_inhibitorKills,stats_playerScore8,0.016786061185614057
stats_playerScore8,stats_trueDamageTaken,0.01678079667618368
championId,stats_pentaKills,0.016760371782932958
stats_item0,stats_perk4Var2,0.016718000179879202
stats_item3,stats_perk3,0.01655975803684356
stats_doubleKills,stats_item6,0.016516774784325432
stats_playerScore8,stats_timeCCingOthers,0.016410844336703635
stats_playerScore8,stats_trueDamageDealt,0.01636971475979174
stats_largestCriticalStrike,stats_magicalDamageTaken,0.016330727588178537
stats_item5,stats_pentaKills,0.016206872654399875
stats_item5,stats_statPerk0,0.01617094790853826
championId,stats_perk3Var1,0.016136485608366898
stats_playerScore8,stats_totalMinionsKilled,0.016132495848554793
stats_item3,stats_playerScore6,0.016076727882193647
stats_playerScore5,stats_trueDamageTaken,0.015922139044223262
spell1Id,stats_totalDamageDealtToChampions,0.015904495611857798
stats_killingSprees,stats_timeCCingOthers,0.015859518419884845
participantId,stats_item2,0.01578673461621034
stats_perkSubStyle,stats_playerScore6,0.015710423793647895
stats_perk0Var1,stats_totalMinionsKilled,0.015668570141367594
stats_item3,stats_neutralMinionsKilled,0.015584423783616784
participantId,stats_trueDamageDealt,0.015543245916795605
stats_pentaKills,stats_playerScore3,0.015508233546564703
stats_physicalDamageDealt,stats_playerScore8,0.015482442349493142
stats_goldEarned,stats_perk5,0.015460506357833798
championId,spell2Id,0.015367657455176337
stats_longestTimeSpentLiving,stats_statPerk1,0.015324125626306292
stats_neutralMinionsKilledTeamJungle,teamId,0.015320989866047477
stats_damageDealtToTurrets,stats_magicDamageDealtToChampions,0.01524901224573631
stats_item5,stats_perk3Var3,0.015178719559899611
stats_magicDamageDealt,stats_playerScore5,0.015156479739720062
spell2Id,stats_item3,0.015149857399798393
stats_damageDealtToObjectives,stats_playerScore8,0.015075529747827535
stats_damageDealtToTurrets,stats_perk5Var2,0.014890980548821995
stats_perk4Var3,stats_timeCCingOthers,0.014889727639454895
stats_perk4Var3,stats_turretKills,0.014889582347023438
participantId,stats_largestCriticalStrike,0.014860530490804744
stats_perk1Var3,stats_wardsKilled,0.014846880537662739
stats_playerScore9,stats_totalUnitsHealed,0.014814020061933296
stats_neutralMinionsKilled,teamId,0.014760864658600142
spell2Id,stats_deaths,0.014722897788350868
stats_playerScore8,stats_trueDamageDealtToChampions,0.014720983160925532
spell2Id,stats_neutralMinionsKilled,0.014720915238776541
stats_item0,stats_tripleKills,0.014642009041596491
spell2Id,stats_neutralMinionsKilledEnemyJungle,0.014427225099363502
stats_playerScore8,stats_totalHeal,0.01440322314196878
stats_perkSubStyle,stats_playerScore8,0.014377487890907469
stats_damageDealtToTurrets,stats_perk4Var3,0.014296662052101856
stats_goldSpent,stats_perk5,0.01418574338608212
spell2Id,stats_perk3Var3,0.013984020940471449
stats_pentaKills,stats_playerScore7,0.013896728334531705
stats_magicalDamageTaken,stats_perk3Var3,0.013889019606181184
stats_perk1Var2,stats_perk4Var3,0.013848550951886906
participantId,stats_item6,0.013845926516877063
participantId,stats_perk3Var1,0.013818706160557253
stats_inhibitorKills,stats_totalUnitsHealed,0.013780205698560762
championId,stats_quadraKills,0.013724024651047231
stats_champLevel,teamId,0.01363262444594277
stats_pentaKills,stats_statPerk1,0.013578302992097255
stats_perk3Var1,stats_totalTimeCrowdControlDealt,0.013510913170904968
stats_item0,stats_wardsPlaced,0.013435499583360303
stats_perk3,stats_perk4Var1,0.013277058266551418
stats_item1,stats_perk5Var1,0.013227149770670455
spell2Id,stats_totalUnitsHealed,0.013193472816149559
stats_perk3Var1,teamId,0.013149999739055146
stats_item6,stats_trueDamageDealt,0.013108008006039496
stats_item3,stats_perk0,0.013080060180710033
stats_perk1,stats_playerScore4,0.01306373006452535
stats_item1,stats_perk2,0.013036042813393413
stats_perk4Var2,stats_tripleKills,0.013027795712243094
stats_longestTimeSpentLiving,stats_perk2Var3,0.012974156433617228
championId,stats_playerScore7,0.012817014210815925
stats_magicDamageDealt,stats_quadraKills,0.012787752052849773
stats_perk4Var3,stats_statPerk1,0.0127343136904615
stats_item4,stats_perk4Var1,0.01266452497104442
stats_item6,stats_perk5Var1,0.012646517480914683
stats_perk3Var3,stats_totalDamageDealt,0.012639723512865105
stats_killingSprees,stats_perk1,0.01261639237525197
stats_perk0Var2,stats_trueDamageDealtToChampions,0.012591931260910818
stats_item0,stats_statPerk0,0.012563939762097295
stats_damageSelfMitigated,stats_item6,0.012554343042742057
stats_magicDamageDealt,stats_perk3Var2,0.01249211874889454
stats_longestTimeSpentLiving,stats_statPerk2,0.012468583371208888
spell2Id,stats_wardsKilled,0.012450093615549692
participantId,stats_perk4Var2,0.012385800930038141
stats_item6,teamId,0.012365365368916722
stats_perk2Var3,stats_statPerk0,0.012348058546379905
stats_item1,stats_neutralMinionsKilledEnemyJungle,0.012321778509419883
stats_playerScore7,stats_trueDamageDealt,0.0123073339020563
stats_perk2Var3,stats_playerScore4,0.012290134705451669
stats_item6,stats_perk1Var1,0.012271766613288004
participantId,stats_damageDealtToObjectives,0.012244749690395847
stats_kills,stats_perk5Var3,0.012148310508129031
stats_perk4Var2,stats_physicalDamageTaken,0.012044719369743623
stats_perk0Var2,stats_turretKills,0.012042205633024971
stats_perk1Var1,stats_trueDamageDealt,0.01203690891968535
stats_perk4,stats_statPerk1,0.012002103185010368
spell2Id,stats_neutralMinionsKilledTeamJungle,0.011907497759739968
stats_magicDamageDealtToChampions,stats_pentaKills,0.011841274356400618
spell1Id,stats_item5,0.01183468298467738
stats_perk5Var2,stats_physicalDamageDealt,0.011798675115225171
spell1Id,stats_perk0Var3,0.0117822688809233
stats_longestTimeSpentLiving,stats_perk5Var2,0.011772172390666535
stats_damageSelfMitigated,stats_perk4Var2,0.011756952870529216
stats_item1,stats_perk4Var2,0.011748668801492605
stats_physicalDamageTaken,stats_playerScore5,0.011738257737365702
stats_deaths,stats_playerScore7,0.011721798434815658
stats_doubleKills,stats_playerScore8,0.011682007444454216
stats_killingSprees,stats_perk4Var3,0.011665026879737174
stats_pentaKills,stats_perk0Var3,0.011613690320373994
stats_magicDamageDealt,stats_playerScore8,0.011607279599027642
stats_perk0Var3,stats_playerScore6,0.011576483416745791
stats_perk1Var2,stats_playerScore7,0.011544302804031932
stats_totalMinionsKilled,teamId,0.011539644184044793
stats_statPerk0,stats_wardsKilled,0.011437344674686205
stats_perk3Var3,stats_turretKills,0.01133180972281193
stats_doubleKills,stats_perk4,0.011330598505516414
stats_perk5Var2,stats_totalTimeCrowdControlDealt,0.01132308603367763
stats_deaths,stats_perk4Var2,0.01124252458789876
spell2Id,stats_perk1Var2,0.011175094949926715
stats_item4,stats_perk4Var3,0.011146440234568594
stats_perkSubStyle,stats_visionWardsBoughtInGame,0.011091124269667255
stats_magicalDamageTaken,stats_perkSubStyle,0.011045548179451026
stats_longestTimeSpentLiving,stats_perk4,0.01098216516523097
stats_neutralMinionsKilled,stats_quadraKills,0.01098091181886752
stats_deaths,stats_perk1Var3,0.010965576064970619
championId,stats_item2,0.010920311007094976
stats_item6,stats_physicalDamageDealtToChampions,0.010885725678326245
stats_item6,stats_turretKills,0.010866105071147596
stats_perk0Var2,stats_perk5Var1,0.010844749159423862
stats_perk2Var2,stats_playerScore8,0.010842341804006804
stats_perk4Var1,teamId,0.010803867720658913
stats_damageDealtToTurrets,stats_magicDamageDealt,0.010766134163680429
spell1Id,stats_playerScore3,0.010715284243896093
stats_perk1,stats_playerScore8,0.010693090110221438
stats_inhibitorKills,stats_item6,0.010648184114767572
stats_item4,stats_perk1Var3,0.010645726364355746
stats_perk4Var3,stats_totalDamageTaken,0.010642822465892692
stats_perk0Var1,stats_turretKills,0.010625389760717566
stats_deaths,stats_playerScore3,0.01060650950319474
stats_damageDealtToTurrets,stats_item6,0.010603528343909737
stats_item1,stats_perk1Var3,0.010590871717861996
stats_quadraKills,stats_trueDamageDealt,0.010584503452640977
stats_pentaKills,stats_playerScore6,0.010572559117171197
stats_longestTimeSpentLiving,stats_playerScore6,0.010571018885420558
championId,stats_physicalDamageTaken,0.01054859813925244
stats_magicDamageDealtToChampions,stats_playerScore6,0.010543998853412534
stats_timeCCingOthers,stats_totalDamageDealt,0.01047115459474795
stats_item6,stats_playerScore9,0.010460258637192169
participantId,stats_physicalDamageTaken,0.010415389815918543
stats_item6,stats_perk0Var2,0.010402769225050366
stats_item5,stats_perk0Var3,0.010369186047780244
stats_item6,stats_physicalDamageDealt,0.010339512130328923
participantId,stats_neutralMinionsKilledEnemyJungle,0.010332630594695585
stats_deaths,stats_statPerk0,0.0102649470026518
stats_perk3Var1,stats_perk4,0.010245496484829386
stats_pentaKills,stats_playerScore9,0.01023168085666894
stats_perkSubStyle,stats_playerScore5,0.010217211145883856
stats_playerScore8,stats_totalTimeCrowdControlDealt,0.010176711860714751
stats_magicDamageDealt,stats_perk5Var2,0.010121136146076048
stats_longestTimeSpentLiving,stats_pentaKills,0.010106579559887108
stats_perk3Var1,stats_playerScore8,0.010104122360033049
stats_item2,stats_statPerk0,0.010096901859057178
stats_item2,stats_perk2,0.009991273992813215
stats_perk4Var1,stats_wardsKilled,0.009943920416940697
stats_perk0Var3,stats_playerScore9,0.009855648487316342
stats_longestTimeSpentLiving,stats_playerScore8,0.009845694458730944
stats_perk0Var2,stats_perk3Var2,0.009812102975874933
stats_item5,stats_playerScore4,0.009788362984179498
participantId,stats_champLevel,0.00977194590353294
spell1Id,stats_goldSpent,0.009719857287610021
stats_item3,stats_perk4Var1,0.009676527309585849
stats_item3,stats_playerScore8,0.009645977003030432
stats_perk3Var2,stats_playerScore9,0.009640291771395335
stats_item0,stats_magicDamageDealtToChampions,0.009630131304856964
stats_pentaKills,stats_perk4Var2,0.009621474189294939
stats_perk0Var3,teamId,0.009599506711614084
stats_largestMultiKill,stats_playerScore8,0.00958197653570211
stats_playerScore3,stats_visionScore,0.009505218494613204
stats_perk4Var3,stats_perk5Var1,0.00946595944722253
stats_quadraKills,stats_wardsKilled,0.009465735155014475
stats_longestTimeSpentLiving,stats_perk4Var3,0.009460389870904086
stats_neutralMinionsKilled,stats_perk4Var2,0.009452656600505671
championId,stats_playerScore3,0.009400907484080779
stats_playerScore5,stats_trueDamageDealt,0.009355727920688152
stats_damageDealtToTurrets,stats_perk3Var3,0.009314014049091058
participantId,stats_perk2Var3,0.009284225115399983
stats_killingSprees,stats_perk4Var1,0.009279116413445839
stats_inhibitorKills,stats_item0,0.009258300219784481
stats_item2,stats_perk4Var3,0.009217008153870998
stats_playerScore6,stats_quadraKills,0.009202834066746494
championId,stats_totalUnitsHealed,0.00915359063056143
stats_pentaKills,stats_perk4,0.0091296238707873
stats_playerScore7,stats_totalTimeCrowdControlDealt,0.009105852820587864
stats_longestTimeSpentLiving,stats_perkPrimaryStyle,0.009094136808689923
stats_neutralMinionsKilledEnemyJungle,stats_playerScore6,0.0089234044837736
stats_largestKillingSpree,stats_perk4Var1,0.00891852010319722
stats_perk5Var3,stats_physicalDamageDealt,0.008888370166038459
stats_item3,stats_perk3Var3,0.008852131386583488
stats_longestTimeSpentLiving,stats_perk0Var3,0.008848543213034169
stats_item3,stats_perk4Var3,0.008844214139239439
stats_perk5Var1,stats_playerScore5,0.008814504292819365
stats_perk4Var1,stats_perkPrimaryStyle,0.00878903338070181
stats_damageDealtToTurrets,stats_perk0Var1,0.008763836337395319
stats_item5,stats_perk5Var3,0.008679188687918006
stats_magicalDamageTaken,stats_perk2Var3,0.008657800337913848
stats_perk2Var2,stats_perk5Var2,0.008653989602123225
stats_perk5,stats_trueDamageDealtToChampions,0.008579524320649966
stats_item0,stats_perk1Var3,0.008553732010567756
stats_item6,stats_trueDamageDealtToChampions,0.008535832106945815
stats_perk2Var3,stats_perk4Var3,0.008465615221869699
stats_perk4Var1,stats_visionScore,0.008439839728271175
spell1Id,stats_largestKillingSpree,0.008395907013122648
stats_inhibitorKills,stats_perk5,0.008333325473069631
stats_inhibitorKills,stats_perk1,0.008315445584863045
stats_playerScore9,stats_quadraKills,0.008288833849211452
stats_perk5,stats_trueDamageTaken,0.0082526039066207
stats_champLevel,stats_perk4Var1,0.008248232345935691
participantId,stats_damageSelfMitigated,0.008229187149619578
stats_perk4Var2,teamId,0.008196892106782701
stats_pentaKills,stats_trueDamageDealt,0.008163072050904113
stats_perk1Var3,stats_totalDamageDealtToChampions,0.008131444182371791
stats_perk2Var3,stats_perk5,0.008091849238925223
stats_perk5Var2,stats_totalDamageDealt,0.008068456287488965
stats_item0,stats_playerScore8,0.00805533181362745
stats_perk2Var1,stats_perkSubStyle,0.00800100298555396
stats_longestTimeSpentLiving,stats_perk3Var3,0.007998216299512254
stats_perk5,stats_trueDamageDealt,0.007988058577842789
stats_pentaKills,stats_perk1,0.007970922397420106
stats_perk3Var2,stats_playerScore8,0.007859992934939945
stats_perk4Var2,stats_playerScore8,0.007846171806956716
stats_deaths,stats_perk3Var2,0.007797169741018868
stats_item6,stats_perkPrimaryStyle,0.007752565607949803
participantId,stats_perk0Var3,0.007735879247871369
stats_perk0Var3,stats_quadraKills,0.007701582436527098
participantId,stats_totalTimeCrowdControlDealt,0.0076382298868618225
stats_magicDamageDealtToChampions,stats_perk3,0.007633533196498122
stats_perk5Var1,stats_playerScore6,0.007616937944869202
stats_playerScore6,stats_trueDamageDealtToChampions,0.007611867128138994
stats_perk4Var2,stats_trueDamageDealt,0.007582713407864569
stats_goldEarned,stats_perk4Var1,0.007571524295077382
stats_assists,stats_perk4Var1,0.007513028281390359
stats_perk1,stats_playerScore3,0.007504962537982456
stats_magicDamageDealtToChampions,stats_perk4Var1,0.007500191387563493
stats_physicalDamageTaken,teamId,0.0074332758125480085
stats_quadraKills,teamId,0.007407599115084803
championId,stats_playerScore9,0.007385738954752174
stats_item5,stats_perk0,0.007379215831712313
stats_inhibitorKills,stats_perk4Var3,0.00731941932720127
stats_damageDealtToObjectives,teamId,0.007227129072599628
stats_goldSpent,stats_perk4Var1,0.007222823447371489
stats_perk0Var1,stats_perk4Var1,0.007199948467355959
stats_neutralMinionsKilledEnemyJungle,teamId,0.007143322065019688
spell2Id,stats_totalHeal,0.007033279834638398
participantId,stats_totalDamageTaken,0.007023545496650405
stats_item6,stats_playerScore4,0.006936032739342345
stats_magicDamageDealt,stats_perk4Var1,0.006927445223905679
spell2Id,stats_playerScore9,0.006923486690229533
stats_item3,stats_neutralMinionsKilledTeamJungle,0.006884042652000274
stats_item4,stats_perk3Var3,0.0068828069405954045
stats_item6,stats_trueDamageTaken,0.006868039180241519
stats_damageSelfMitigated,teamId,0.006864987605488111
stats_totalDamageTaken,teamId,0.006855748811146151
participantId,stats_quadraKills,0.006813436534252461
stats_damageDealtToObjectives,stats_perk4Var1,0.006798382797976286
stats_perk5Var2,stats_visionScore,0.006792847682210025
stats_totalHeal,teamId,0.006790213443494416
stats_pentaKills,stats_playerScore8,0.006755789110932787
stats_longestTimeSpentLiving,stats_playerScore7,0.006737093677944765
stats_perk4Var1,stats_trueDamageTaken,0.006709162828021249
stats_perk4Var1,stats_turretKills,0.00670663493048082
stats_perk4Var1,stats_visionWardsBoughtInGame,0.00667502712857859
stats_perk5Var2,teamId,0.006632385859384914
stats_perk5,stats_physicalDamageTaken,0.006610930991605676
participantId,stats_perk4Var1,0.006604376641827162
championId,stats_playerScore6,0.006548107474556964
stats_perk3Var3,stats_playerScore3,0.0065469505182264446
stats_perk4Var1,stats_totalHeal,0.006484986284652486
stats_perk1Var2,stats_playerScore8,0.006461874699524905
stats_doubleKills,stats_statPerk2,0.006417382109342626
spell1Id,stats_perk4Var1,0.006416512638115716
stats_physicalDamageDealtToChampions,teamId,0.006411766768810281
championId,stats_playerScore5,0.0064056197959297305
stats_goldEarned,teamId,0.006384623339420379
spell2Id,stats_playerScore8,0.006355179306175296
stats_perk4Var1,stats_totalDamageDealt,0.006338728591435433
stats_quadraKills,stats_statPerk2,0.006329151001820995
stats_largestKillingSpree,stats_playerScore8,0.0063114164515146
stats_damageSelfMitigated,stats_perk4Var3,0.006281435885995806
stats_perk0Var2,stats_perk5Var3,0.00623884917586425
stats_totalTimeCrowdControlDealt,teamId,0.00623208477364209
stats_playerScore5,stats_statPerk2,0.006210929331094315
stats_perk4,teamId,0.0062063233816667274
stats_perk4Var2,stats_timeCCingOthers,0.006110846317624777
stats_perk2,teamId,0.006026609669048249
stats_item6,stats_perk3Var2,0.005968502273608364
stats_deaths,stats_perk4Var3,0.005942438399007725
stats_perk4,stats_perk4Var3,0.005918857740782019
stats_perk1Var3,stats_statPerk1,0.005866009456869777
stats_damageDealtToTurrets,teamId,0.005841734731048899
stats_pentaKills,stats_perkSubStyle,0.005752523029574827
stats_trueDamageDealt,teamId,0.005718338663870098
participantId,stats_goldEarned,0.005674978232546407
stats_item0,stats_perk1,0.005556303545455487
stats_damageDealtToTurrets,stats_perk5Var3,0.005527179337041523
stats_perk4,stats_quadraKills,0.005464161663385935
stats_assists,stats_largestMultiKill,0.005458512557607742
stats_item2,stats_playerScore8,0.0054498577105309386
stats_damageDealtToTurrets,stats_perk4Var1,0.005411208019307378
stats_perk4Var3,stats_playerScore7,0.005401427588716251
participantId,stats_totalMinionsKilled,0.005400328965785727
stats_perk0,stats_perk4Var1,0.005389935375040589
stats_item6,stats_perk2Var3,0.005387275258926403
stats_perk2Var1,stats_totalMinionsKilled,0.005354958614090883
stats_perk1Var1,stats_perk4Var1,0.005345258587682742
stats_perk5Var2,stats_playerScore3,0.005338173615394795
stats_perk2Var2,stats_perk4Var1,0.005335078884428604
stats_perk4,stats_perk5Var3,0.005179195381005237
stats_item6,stats_perk2Var2,0.0051558804582906475
stats_item2,stats_pentaKills,0.005129797185284447
stats_perk4Var1,stats_totalDamageDealtToChampions,0.005059815272375756
stats_doubleKills,stats_perk4Var1,0.005055343263859707
stats_neutralMinionsKilledTeamJungle,stats_perk4Var1,0.005043406893779982
stats_neutralMinionsKilled,stats_playerScore5,0.005020265330255229
championId,stats_neutralMinionsKilledEnemyJungle,0.005001126998930124
stats_neutralMinionsKilledTeamJungle,stats_perk4Var2,0.004997372092072005
stats_perk4Var1,stats_totalUnitsHealed,0.004991354703777074
stats_neutralMinionsKilled,stats_perk4Var1,0.004955806146000682
stats_perk4Var2,stats_playerScore3,0.004925297699939765
stats_neutralMinionsKilledEnemyJungle,stats_perk4Var1,0.004909320610051156
participantId,stats_physicalDamageDealtToChampions,0.004882190319762544
stats_item5,stats_perk4Var1,0.004854589571501228
participantId,stats_visionWardsBoughtInGame,0.0048225572511511345
stats_deaths,stats_trueDamageDealt,0.004813939281473425
stats_perk1Var1,stats_perk5Var3,0.004801921574193167
stats_totalTimeCrowdControlDealt,stats_tripleKills,0.004764816113110871
stats_largestMultiKill,stats_perk1,0.00471117037937703
stats_magicalDamageTaken,teamId,0.0046965057670892195
stats_deaths,stats_perk3,0.004658148611914589
stats_kills,stats_perk4Var1,0.0046499008903338026
stats_perk0Var2,stats_trueDamageTaken,0.004644423833099129
stats_perk1Var1,stats_perk2Var1,0.004636954655619766
stats_largestCriticalStrike,stats_perk4Var1,0.004601903079024051
stats_deaths,stats_perk0Var2,0.004593773545164988
stats_neutralMinionsKilled,stats_playerScore9,0.004580324172609995
stats_perk3Var1,stats_perk4Var1,0.0045546680850196905
stats_perk0Var1,stats_perk2Var1,0.004535164830906196
stats_inhibitorKills,stats_timeCCingOthers,0.004512285656555289
championId,participantId,0.004428219808895838
stats_item6,stats_statPerk2,0.004388775411689727
spell2Id,stats_perk4Var1,0.004375443519961731
stats_visionWardsBoughtInGame,teamId,0.004364041283754714
participantId,stats_item0,0.004358055874946015
stats_item4,teamId,0.004329349751819864
stats_perk4Var1,stats_totalTimeCrowdControlDealt,0.0043122365094893
stats_perk5,stats_perk5Var3,0.004286488500368532
stats_perk2,stats_perk2Var1,0.004283605080273524
stats_perk3,stats_totalHeal,0.004283400855626307
stats_perk4Var1,stats_wardsPlaced,0.004271921537528533
stats_perk5Var2,stats_turretKills,0.004235049100309116
stats_perk2Var2,stats_perk4Var3,0.004148180346277158
stats_damageSelfMitigated,stats_playerScore5,0.004127710172249528
stats_neutralMinionsKilledEnemyJungle,stats_perk0Var1,0.004125031707955078
stats_perk5Var2,stats_playerScore7,0.004108528122977113
stats_perk2Var2,stats_trueDamageDealt,0.00408100371161619
stats_item6,stats_perk1Var2,0.004010326815622496
stats_largestMultiKill,stats_perk4Var1,0.003989204886899407
stats_longestTimeSpentLiving,stats_playerScore5,0.003974662262805364
stats_perk5Var2,stats_playerScore9,0.003926004302454514
stats_perk4Var1,stats_statPerk2,0.003909673800006096
participantId,stats_perk2,0.003826112306215184
stats_pentaKills,stats_timeCCingOthers,0.003819892338114754
stats_perk1Var3,stats_trueDamageTaken,0.003800235866915063
stats_neutralMinionsKilledEnemyJungle,stats_visionWardsBoughtInGame,0.0037989745424695702
stats_item6,stats_perk4,0.0037462432512578962
stats_perk0Var3,stats_playerScore8,0.0037426141485741196
stats_kills,stats_perk4Var3,0.0037272651285864735
stats_item0,stats_playerScore5,0.0036730619848495405
stats_item0,stats_pentaKills,0.003665939393942244
stats_perk0,stats_perk3Var3,0.0035891078452874466
stats_magicalDamageTaken,stats_perk4Var1,0.0035861621225050586
stats_perk4,stats_perk4Var1,0.003582077169003913
stats_damageDealtToTurrets,stats_perkSubStyle,0.003572874248056331
stats_largestCriticalStrike,stats_playerScore8,0.003471582745227798
stats_longestTimeSpentLiving,stats_perk4Var1,0.003455027858384083
stats_perk4Var1,stats_playerScore3,0.003421556962111233
stats_perk1Var3,stats_perk4Var2,0.003379157517242836
stats_perk0Var2,stats_perk4Var1,0.003341011866802986
stats_perk2Var1,stats_perk3Var1,0.003333531376054935
stats_perk2Var3,teamId,0.0033268369124967536
stats_perk2Var1,stats_wardsPlaced,0.0033237003881635176
participantId,stats_perk0,0.0032569437964166665
championId,stats_item4,0.003246278905938347
stats_item6,stats_tripleKills,0.003239070359275457
stats_perk2Var1,stats_perk2Var2,0.003233858235484293
stats_perk5,stats_totalDamageTaken,0.0032337770321124813
stats_inhibitorKills,stats_perk4Var1,0.0032010247023555047
participantId,stats_perk4,0.0031702900941189016
stats_perk3,stats_perk4Var3,0.003162231542847866
stats_perk4Var1,stats_perk5Var1,0.0031585979544310164
stats_playerScore7,teamId,0.0031258996839452656
stats_perk0,stats_perk1Var3,0.0031142174363601306
stats_perk0,stats_playerScore4,0.003103588154701499
stats_doubleKills,stats_perk2Var1,0.003079991062079848
spell2Id,stats_item6,0.003075724547243837
stats_item2,stats_trueDamageDealt,0.0030695590414758353
stats_perk2Var1,stats_totalUnitsHealed,0.0030579957507326904
championId,stats_playerScore8,0.003024298121013296
stats_playerScore9,stats_statPerk2,0.0030093718817389347
stats_largestKillingSpree,stats_wardsKilled,0.0030074972505312173
stats_neutralMinionsKilledTeamJungle,stats_quadraKills,0.002980680358616191
participantId,stats_statPerk2,0.002963521825703195
stats_damageDealtToTurrets,stats_statPerk2,0.002940034544565156
stats_playerScore5,stats_totalHeal,0.0028532766347219916
stats_largestCriticalStrike,stats_perk2Var1,0.0027950925482028537
stats_perk3Var3,stats_totalDamageDealtToChampions,0.002780850845353349
